# Average nuabs transmission probability		
		
IP LINLIN		
DP	39.30	0.99431976
DP	39.34	0.99433518
DP	39.38	0.99435056
DP	39.42	0.99436586
DP	39.46	0.99438110
DP	39.50	0.99439636
DP	39.54	0.99441144
DP	39.58	0.99442659
DP	39.62	0.99444161
DP	39.66	0.99445656
DP	39.70	0.99447149
DP	39.74	0.99448635
DP	39.78	0.99450115
DP	39.82	0.99451589
DP	39.86	0.99453061
DP	39.90	0.99454524
DP	39.94	0.99455981
DP	39.98	0.99457435
DP	40.02	0.99458885
DP	40.06	0.99460329
DP	40.10	0.99461765
DP	40.14	0.99463196
DP	40.18	0.99464625
DP	40.22	0.99466046
DP	40.26	0.99467464
DP	40.30	0.99468873
DP	40.34	0.99470284
DP	40.38	0.99471684
DP	40.42	0.99473085
DP	40.46	0.99474480
DP	40.50	0.99475869
DP	40.54	0.99477253
DP	40.58	0.99478628
DP	40.62	0.99480001
DP	40.66	0.99481369
DP	40.70	0.99482734
DP	40.74	0.99484091
DP	40.78	0.99485453
DP	40.82	0.99486806
DP	40.86	0.99488155
DP	40.90	0.99489498
DP	40.94	0.99490838
DP	40.98	0.99492169
DP	41.02	0.99493505
DP	41.06	0.99494829
DP	41.10	0.99496146
DP	41.14	0.99497468
DP	41.18	0.99498773
DP	41.22	0.99500083
DP	41.26	0.99501381
DP	41.30	0.99502680
DP	41.34	0.99503970
DP	41.38	0.99505259
DP	41.42	0.99506545
DP	41.46	0.99507820
DP	41.50	0.99509094
DP	41.54	0.99510373
DP	41.58	0.99511648
DP	41.62	0.99512916
DP	41.66	0.99514181
DP	41.70	0.99515446
DP	41.74	0.99516700
DP	41.78	0.99517948
DP	41.82	0.99519198
DP	41.86	0.99520443
DP	41.90	0.99521679
DP	41.94	0.99522911
DP	41.98	0.99524139
DP	42.02	0.99525364
DP	42.06	0.99526586
DP	42.10	0.99527800
DP	42.14	0.99529013
DP	42.18	0.99530221
DP	42.22	0.99531426
DP	42.26	0.99532625
DP	42.30	0.99533820
DP	42.34	0.99535010
DP	42.38	0.99536196
DP	42.42	0.99537379
DP	42.46	0.99538560
DP	42.50	0.99539729
DP	42.54	0.99540904
DP	42.58	0.99542069
DP	42.62	0.99543234
DP	42.66	0.99544391
DP	42.70	0.99545544
DP	42.74	0.99546693
DP	42.78	0.99547841
DP	42.82	0.99548983
DP	42.86	0.99550123
DP	42.90	0.99551254
DP	42.94	0.99552386
DP	42.98	0.99553509
DP	43.02	0.99554635
DP	43.06	0.99555753
DP	43.10	0.99556868
DP	43.14	0.99557975
DP	43.18	0.99559090
DP	43.22	0.99560195
DP	43.26	0.99561300
DP	43.30	0.99562401
DP	43.34	0.99563500
DP	43.38	0.99564595
DP	43.42	0.99565683
DP	43.46	0.99566770
DP	43.50	0.99567851
DP	43.54	0.99568931
DP	43.58	0.99570008
DP	43.62	0.99571079
DP	43.66	0.99572146
DP	43.70	0.99573209
DP	43.74	0.99574270
DP	43.78	0.99575328
DP	43.82	0.99576380
DP	43.86	0.99577428
DP	43.90	0.99578475
DP	43.94	0.99579518
DP	43.98	0.99580556
DP	44.02	0.99581594
DP	44.06	0.99582625
DP	44.10	0.99583653
DP	44.14	0.99584676
DP	44.18	0.99585699
DP	44.22	0.99586716
DP	44.26	0.99587733
